Tên vật phẩm,Bản đồ,Hình ảnh,Tốc độ di chuyển,Máu,Tỉ lệ chí mạng,Sát thương phép,Năng lượng,Giáp,Kháng phép,Sát thương vật lý,Tốc độ đánh,Hút máu,Hồi máu,Tỉ lệ tốc độ di chuyển,Giá nâng cấp,Giá mua,Giá bán,Giá trị chỉ số,Hiệu quả,Chỉ số
Dao Phẫn Nộ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6677.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,600,1200,840,625.0,0.5208333333333334,"Tốc độ đánh: 0.25 
"
Dao Phẫn Nộ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6677.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,600,1200,840,625.0,0.5208333333333334,"Tốc độ đánh: 0.25 
"
Dao Phẫn Nộ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6677.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,600,1200,840,625.0,0.5208333333333334,"Tốc độ đánh: 0.25 
"
Dạ Kiếm Draktharr,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6691.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Dạ Kiếm Draktharr,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6691.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Dạ Kiếm Draktharr,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6691.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Nguyệt Đao,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6692.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Nguyệt Đao,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6692.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Nguyệt Đao,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6692.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,900,3100,2170,1200.0,0.3870967741935484,"Sát thương vật lý: 60.0 
"
Móng Vuốt Ám Muội,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6693.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Móng Vuốt Ám Muội,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6693.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Móng Vuốt Ám Muội,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6693.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Thương Phục Hận Serylda,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6694.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,650,3200,2240,900.0,0.28125,"Sát thương vật lý: 45.0 
"
Thương Phục Hận Serylda,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6694.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,650,3200,2240,900.0,0.28125,"Sát thương vật lý: 45.0 
"
Thương Phục Hận Serylda,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6694.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,650,3200,2240,900.0,0.28125,"Sát thương vật lý: 45.0 
"
Kiếm Ác Xà,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6695.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,625,2600,1820,1100.0,0.4230769230769231,"Sát thương vật lý: 55.0 
"
Kiếm Ác Xà,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6695.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,625,2600,1820,1100.0,0.4230769230769231,"Sát thương vật lý: 55.0 
"
Kiếm Ác Xà,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6695.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,625,2600,1820,1100.0,0.4230769230769231,"Sát thương vật lý: 55.0 
"
Nguyên Tố Luân,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6696.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Nguyên Tố Luân,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6696.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Nguyên Tố Luân,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/6696.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,800,3000,2100,1100.0,0.36666666666666664,"Sát thương vật lý: 55.0 
"
Móng Vuốt Thú Săn,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3000,2100,1500.0,0.5,"Sát thương vật lý: 75.0 
"
Móng Vuốt Thú Săn,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3000,2100,1500.0,0.5,"Sát thương vật lý: 75.0 
"
Móng Vuốt Thú Săn,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3000,2100,1500.0,0.5,"Sát thương vật lý: 75.0 
"
Thiên Thực Đao,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7001.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,3100,2170,1600.0,0.5161290322580645,"Sát thương vật lý: 80.0 
"
Thiên Thực Đao,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7001.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,3100,2170,1600.0,0.5161290322580645,"Sát thương vật lý: 80.0 
"
Thiên Thực Đao,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7001.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,3100,2170,1600.0,0.5161290322580645,"Sát thương vật lý: 80.0 
"
Hắc Ám Kiếm Draktharr,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7002.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3100,2170,1500.0,0.4838709677419355,"Sát thương vật lý: 75.0 
"
Hắc Ám Kiếm Draktharr,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7002.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3100,2170,1500.0,0.4838709677419355,"Sát thương vật lý: 75.0 
"
Hắc Ám Kiếm Draktharr,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7002.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,3100,2170,1500.0,0.4838709677419355,"Sát thương vật lý: 75.0 
"
Nắm Đấm Băng Hàn,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7005.png,0.0,550.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,2100,2280.0,0.76,"Máu: 550.0 
 Giáp: 70.0 
"
Nắm Đấm Băng Hàn,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7005.png,0.0,550.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,2100,2280.0,0.76,"Máu: 550.0 
 Giáp: 70.0 
"
Nắm Đấm Băng Hàn,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7005.png,0.0,550.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,2100,2280.0,0.76,"Máu: 550.0 
 Giáp: 70.0 
"
Cung Cuồng Phong,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7006.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.1,0,3400,2380,5150.0,1.5147058823529411,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
 Tỉ lệ tốc độ di chuyển: 0.1 
"
Cung Cuồng Phong,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7006.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.1,0,3400,2380,5150.0,1.5147058823529411,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
 Tỉ lệ tốc độ di chuyển: 0.1 
"
Cung Cuồng Phong,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7006.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.1,0,3400,2380,5150.0,1.5147058823529411,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
 Tỉ lệ tốc độ di chuyển: 0.1 
"
Diệt Xà Thần,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7007.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,85.0,0.4,0.0,0.0,0.0,0,3000,2100,3500.0,1.1666666666666667,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 85.0 
 Tốc độ đánh: 0.4 
"
Diệt Xà Thần,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7007.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,85.0,0.4,0.0,0.0,0.0,0,3000,2100,3500.0,1.1666666666666667,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 85.0 
 Tốc độ đánh: 0.4 
"
Diệt Xà Thần,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7007.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,85.0,0.4,0.0,0.0,0.0,0,3000,2100,3500.0,1.1666666666666667,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 85.0 
 Tốc độ đánh: 0.4 
"
Nỏ Huyết Thủ,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7008.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,60.0,0.0,0.08,0.0,0.0,0,3000,2100,3028.5714285714284,1.0095238095238095,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 60.0 
 Hút máu: 0.08 
"
Nỏ Huyết Thủ,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7008.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,60.0,0.0,0.08,0.0,0.0,0,3000,2100,3028.5714285714284,1.0095238095238095,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 60.0 
 Hút máu: 0.08 
"
Nỏ Huyết Thủ,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7008.png,0.0,0.0,0.2,0.0,0.0,0.0,0.0,60.0,0.0,0.08,0.0,0.0,0,3000,2100,3028.5714285714284,1.0095238095238095,"Tỉ lệ chí mạng: 0.2 
 Sát thương vật lý: 60.0 
 Hút máu: 0.08 
"
Quyền Trượng Icathia Tuyệt Diệt,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7009.png,0.0,450.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1620.0,0.50625,"Máu: 450.0 
 Sát thương phép: 90.0 
"
Quyền Trượng Icathia Tuyệt Diệt,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7009.png,0.0,450.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1620.0,0.50625,"Máu: 450.0 
 Sát thương phép: 90.0 
"
Quyền Trượng Icathia Tuyệt Diệt,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7009.png,0.0,450.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1620.0,0.50625,"Máu: 450.0 
 Sát thương phép: 90.0 
"
Lưỡi Hái Chạng Vạng,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7010.png,0.0,400.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1840.0,0.575,"Máu: 400.0 
 Sát thương phép: 120.0 
"
Lưỡi Hái Chạng Vạng,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7010.png,0.0,400.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1840.0,0.575,"Máu: 400.0 
 Sát thương phép: 120.0 
"
Lưỡi Hái Chạng Vạng,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7010.png,0.0,400.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1840.0,0.575,"Máu: 400.0 
 Sát thương phép: 120.0 
"
Đai Khinh Khí Nâng Cấp,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7011.png,0.0,350.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1760.0,0.55,"Máu: 350.0 
 Sát thương phép: 120.0 
"
Đai Khinh Khí Nâng Cấp,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7011.png,0.0,350.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1760.0,0.55,"Máu: 350.0 
 Sát thương phép: 120.0 
"
Đai Khinh Khí Nâng Cấp,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7011.png,0.0,350.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,1760.0,0.55,"Máu: 350.0 
 Sát thương phép: 120.0 
"
Mặt Nạ Ai Oán Liandry,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7012.png,0.0,0.0,0.0,110.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2220.0,0.69375,"Sát thương phép: 110.0 
 Năng lượng: 800.0 
"
Mặt Nạ Ai Oán Liandry,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7012.png,0.0,0.0,0.0,110.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2220.0,0.69375,"Sát thương phép: 110.0 
 Năng lượng: 800.0 
"
Mặt Nạ Ai Oán Liandry,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7012.png,0.0,0.0,0.0,110.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2220.0,0.69375,"Sát thương phép: 110.0 
 Năng lượng: 800.0 
"
Mắt Bão Luden,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7013.png,0.0,0.0,0.0,100.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Sát thương phép: 100.0 
 Năng lượng: 800.0 
"
Mắt Bão Luden,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7013.png,0.0,0.0,0.0,100.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Sát thương phép: 100.0 
 Năng lượng: 800.0 
"
Mắt Bão Luden,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7013.png,0.0,0.0,0.0,100.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Sát thương phép: 100.0 
 Năng lượng: 800.0 
"
Mùa Đông Vĩnh Cửu,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7014.png,0.0,350.0,0.0,90.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2800,1960,2580.0,0.9214285714285714,"Máu: 350.0 
 Sát thương phép: 90.0 
 Năng lượng: 800.0 
"
Mùa Đông Vĩnh Cửu,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7014.png,0.0,350.0,0.0,90.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2800,1960,2580.0,0.9214285714285714,"Máu: 350.0 
 Sát thương phép: 90.0 
 Năng lượng: 800.0 
"
Mùa Đông Vĩnh Cửu,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7014.png,0.0,350.0,0.0,90.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2800,1960,2580.0,0.9214285714285714,"Máu: 350.0 
 Sát thương phép: 90.0 
 Năng lượng: 800.0 
"
Chùy Cuồng Huyết,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7015.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Máu: 450.0 
 Sát thương vật lý: 70.0 
"
Chùy Cuồng Huyết,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7015.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Máu: 450.0 
 Sát thương vật lý: 70.0 
"
Chùy Cuồng Huyết,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7015.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0,3200,2240,2120.0,0.6625,"Máu: 450.0 
 Sát thương vật lý: 70.0 
"
Chùy Phá Kích,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7016.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.0,0,3300,2310,2790.0,0.8454545454545455,"Máu: 400.0 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
"
Chùy Phá Kích,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7016.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.0,0,3300,2310,2790.0,0.8454545454545455,"Máu: 400.0 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
"
Chùy Phá Kích,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7016.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,70.0,0.3,0.0,0.0,0.0,0,3300,2310,2790.0,0.8454545454545455,"Máu: 400.0 
 Sát thương vật lý: 70.0 
 Tốc độ đánh: 0.3 
"
Búa Rìu Diệt Thần,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7017.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,3300,2310,1920.0,0.5818181818181818,"Máu: 450.0 
 Sát thương vật lý: 60.0 
"
Búa Rìu Diệt Thần,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7017.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,3300,2310,1920.0,0.5818181818181818,"Máu: 450.0 
 Sát thương vật lý: 60.0 
"
Búa Rìu Diệt Thần,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7017.png,0.0,450.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0,3300,2310,1920.0,0.5818181818181818,"Máu: 450.0 
 Sát thương vật lý: 60.0 
"
Tam Luyện Kiếm,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7018.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,50.0,0.45,0.0,0.0,0.0,0,3333,2333,2765.0,0.8295829582958296,"Máu: 400.0 
 Sát thương vật lý: 50.0 
 Tốc độ đánh: 0.45 
"
Tam Luyện Kiếm,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7018.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,50.0,0.45,0.0,0.0,0.0,0,3333,2333,2765.0,0.8295829582958296,"Máu: 400.0 
 Sát thương vật lý: 50.0 
 Tốc độ đánh: 0.45 
"
Tam Luyện Kiếm,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7018.png,0.0,400.0,0.0,0.0,0.0,0.0,0.0,50.0,0.45,0.0,0.0,0.0,0,3333,2333,2765.0,0.8295829582958296,"Máu: 400.0 
 Sát thương vật lý: 50.0 
 Tốc độ đánh: 0.45 
"
Thánh Tích Hoàng Kim,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7019.png,0.0,400.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,2160.0,0.9391304347826087,"Máu: 400.0 
 Giáp: 40.0 
 Kháng phép: 40.0 
"
Thánh Tích Hoàng Kim,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7019.png,0.0,400.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,2160.0,0.9391304347826087,"Máu: 400.0 
 Giáp: 40.0 
 Kháng phép: 40.0 
"
Thánh Tích Hoàng Kim,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7019.png,0.0,400.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,2160.0,0.9391304347826087,"Máu: 400.0 
 Giáp: 40.0 
 Kháng phép: 40.0 
"
Nguyện Hồn Shurelya,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7020.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Nguyện Hồn Shurelya,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7020.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Nguyện Hồn Shurelya,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7020.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Bùa Tinh Thạch,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7021.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Bùa Tinh Thạch,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7021.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Bùa Tinh Thạch,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7021.png,0.0,300.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1130.0,0.49130434782608695,"Máu: 300.0 
 Sát thương phép: 65.0 
"
Trát Lệnh Thần Vương,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7022.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1180.0,0.5130434782608696,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Trát Lệnh Thần Vương,Vực Gió Hú,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7022.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1180.0,0.5130434782608696,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Trát Lệnh Thần Vương,Đột Kích Nhà Chính,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7022.png,0.0,300.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,1180.0,0.5130434782608696,"Máu: 300.0 
 Sát thương phép: 70.0 
"
Giáp Vai Thiên Cực,Summoner's Rift,https://ddragon.leagueoflegends.com/cdn/13.11.1/img/item/7023.png,0.0,400.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0,2300,1610,2160.0,0.9391304347826087,"Máu: 400.0 
 Giáp: 40.0 
 Kháng phép: 40.0 
"
